32.75        17.3076        2.22901
33        17.4413        2.23636
33.25         17.574         2.2454
33.5        17.7084        2.25564
33.75        17.8432        2.26833
34         17.969        2.27285
34.25        18.0953        2.28381
34.5        18.2336        2.29366
34.75        18.3644        2.29881
35        18.4968        2.30893
35.25        18.6223        2.31538
35.5        18.7422         2.3271
35.75        18.8684        2.33537
36        19.0033        2.34655
36.25        19.1382        2.35586
36.5        19.2601        2.36287
36.75        19.3907        2.37297
37        19.5155        2.37869
37.25        19.6423        2.39007
37.5        19.7672         2.3967
37.75        19.8846        2.40793
38        20.0181        2.41267
38.25        20.1616        2.42359
38.5        20.3023        2.43172
38.75        20.4244        2.43932
39        20.5494        2.44908
39.25         20.684        2.45746
39.5         20.816        2.46426
39.75        20.9545        2.47383
40        21.0879        2.48335
40.25        21.2102        2.48796
40.5        21.3372        2.49663
40.75        21.4793        2.50529
41        21.6155        2.50843
41.25        21.7535        2.51931
41.5        21.8815        2.52183
41.75        22.0041        2.53314
42        22.1338        2.54027
42.25        22.2622        2.54992
42.5        22.3939        2.55798
42.75        22.5145        2.56276
43        22.6461        2.57282
43.25        22.7742        2.57706
43.5        22.9054        2.58743
43.75        23.0291        2.59284
44        23.1408        2.60381
44.25        23.2777         2.6075
44.5        23.4247        2.61681
44.75        23.5645        2.62373
45        23.6896         2.6303
45.25        23.8132        2.63739
45.5        23.9453        2.64563
45.75        24.0776        2.65203
46        24.2145        2.65993
46.25        24.3467        2.66747
46.5        24.4697        2.67181
46.75        24.5908        2.67842
47         24.731        2.68618
47.25        24.8675         2.6884
47.5        25.0036        2.69779
47.75        25.1341        2.70052
48        25.2584        2.70968
48.25        25.3838        2.71662
48.5        25.5084          2.725
48.75        25.6392         2.7323
49        25.7593        2.73704
49.25        25.8972        2.74456
49.5        26.0183        2.74933
49.75        26.1508        2.75718
50        26.2723        2.75927
50.25        26.3819        2.77076
50.5        26.5146        2.77147
50.75        26.6634         2.7812
51        26.8015        2.78632
51.25        26.9236        2.79304
51.5        27.0456        2.80015
51.75        27.1717        2.80593
52        27.3031        2.81185
52.25        27.4342        2.81819
52.5        27.5678        2.82518
52.75        27.6935        2.82927
53        27.8209        2.83349
53.25        27.9602        2.84095
53.5        28.0978        2.84179
53.75        28.2358        2.85065
54        28.3697        2.85226
54.25        28.5045         2.8602
54.5        28.6293        2.86426
54.75        28.7468        2.87273
55        28.8734        2.87866
55.25        28.9943        2.88279
55.5        29.1302        2.88978
55.75        29.2501        2.89296
56        29.3817        2.90022
56.25        29.5099        2.90275
56.5         29.617         2.9108
56.75        29.7467        2.91358
57        29.8978        2.92054
57.25         30.036        2.92364
57.5        30.1597        2.93029
57.75         30.282        2.93511
58        30.4076         2.9389
58.25        30.5335        2.94473
58.5         30.667         2.9501
58.75        30.8023        2.95667
59        30.9285        2.95904
59.25        31.0534        2.96288
59.5        31.1969        2.96996
59.75        31.3329        2.97031
60        31.4751        2.97786
60.25        31.6127        2.97777
60.5         31.748        2.98606
60.75        31.8766        2.98836
61        31.9985        2.99508
61.25        32.1156         3.0012
61.5         32.241        3.00317
61.75        32.3761         3.0098
62        32.5002         3.0134
62.25        32.6363        3.01842
62.5        32.7623        3.02177
62.75        32.8728        3.02539
63        32.9999        3.02834
63.25        33.1542         3.0359
63.5        33.2999        3.03704
63.75         33.427        3.04292
64        33.5475        3.04659
64.25        33.6757        3.05024
64.5        33.8039        3.05448
64.75         33.936        3.05943
65        34.0774        3.06414
65.25        34.2064        3.06633
65.5        34.3311        3.06863
65.75        34.4845        3.07535
66         34.627        3.07473
66.25        34.7644        3.08277
66.5         34.902        3.08382
66.75        35.0352        3.08819
67        35.1617          3.092
67.25        35.2814        3.09573
67.5        35.4132        3.10019
67.75        35.5261        3.10324
68        35.6642        3.10981
68.25        35.7857        3.11195
68.5        35.9218        3.11652
68.75        36.0456        3.11995
69        36.1567        3.12338
69.25        36.2829        3.12527
69.5        36.4406        3.13237
69.75        36.5888        3.13227
70        36.7165        3.13846
70.25        36.8432        3.13985
70.5        36.9636        3.14296
70.75        37.0832        3.14656
71        37.2166        3.15219
71.25        37.3591        3.15523
71.5         37.487        3.15775
71.75        37.6141        3.16107
72        37.7602        3.16786
72.25        37.9017         3.1652
72.5        38.0397        3.17396
72.75        38.1799        3.17415
73        38.3143        3.17915
73.25        38.4369        3.18097
73.5         38.557        3.18668
73.75        38.6881         3.1883
74        38.8035         3.1914
74.25        38.9402        3.19741
74.5        39.0618        3.19992
74.75        39.2016         3.2036
75         39.329        3.20677
75.25         39.438        3.20988
75.5        39.5931        3.21005
75.75        39.7362        3.21643
76        39.8677        3.21607
76.25        39.9976        3.22138
76.5        40.1279         3.2233
76.75        40.2752         3.2256
77        40.3953        3.22967
77.25        40.5041        3.23382
77.5        40.6468        3.23705
77.75         40.783        3.23865
78        40.9152        3.24234
78.25        41.0579        3.24796
78.5        41.2112        3.24453
78.75        41.3469        3.25194
79        41.4877        3.25164
79.25        41.6274        3.25566
79.5        41.7479        3.25668
79.75        41.8641        3.26102
80        41.9804        3.26334
80.25        42.0894        3.26569
80.5        42.2213        3.27099
80.75        42.3569        3.27341
81         42.498        3.27475
81.25        42.6159        3.27976
81.5        42.7297        3.28071
81.75         42.873        3.28116
82        43.0175        3.28937
82.25        43.1567        3.28745
82.5        43.3011        3.29045
82.75        43.4319        3.29396
83        43.5676        3.29542
83.25        43.6785        3.29943
83.5         43.817        3.30295
83.75        43.9685         3.3057
84        44.0871        3.30588
84.25        44.2179        3.30997
84.5        44.3641        3.31483
84.75        44.5317         3.3116
85        44.6503        3.31822
85.25        44.7897        3.31821
85.5        44.9181        3.32333
85.75         45.038        3.32416
86        45.1502        3.32827
86.25        45.2793        3.32892
86.5        45.4014        3.33085
86.75        45.5375         3.3358
87        45.6693        3.33961
87.25        45.8109        3.33874
87.5         45.942        3.34157
87.75         46.049         3.3444
88        46.1932        3.34521
88.25        46.3542        3.35005
88.5         46.494        3.34925
88.75        46.6328        3.35255
89        46.7435        3.35452
89.25        46.8806        3.35521
89.5        47.0135        3.35827
89.75         47.124        3.36153
90        47.2733         3.3645
90.25        47.4091        3.36498
90.5        47.5425        3.36778
90.75        47.6878        3.37123
91        47.8512        3.36753
91.25        47.9589         3.3753
91.5        48.1131        3.37505
91.75         48.226        3.37938
92        48.3333        3.37752
92.25        48.4357        3.38156
92.5        48.5678        3.38148
92.75        48.6877        3.38395
93        48.8226        3.38886
93.25        48.9518        3.39211
93.5         49.104        3.39218
93.75        49.2345        3.39501
94        49.3666         3.3983
94.25        49.5055        3.39779
94.5        49.6694        3.40282
94.75        49.8119        3.40102
95        49.9269        3.40354
95.25        50.0374        3.40601
95.5        50.1732        3.40495
95.75        50.3204        3.41006
96        50.4185        3.41162
96.25        50.5531        3.41502
96.5        50.7131        3.41479
96.75        50.8584        3.41595
97        50.9914        3.41884
97.25        51.1566        3.41744
97.5        51.2793        3.42287
97.75         51.429        3.42196
98        51.5607        3.42518
98.25        51.6738        3.42576
98.5        51.7777         3.4271
98.75        51.8925        3.42823
99        51.9978        3.43057
99.25        52.1282        3.43411
99.5        52.2699        3.43822
99.75        52.4003        3.43699
